post_id,comment_id,created_at,username,text,parent_comment_id
DQSogplE0iS,18161746819385279,2025-10-28 06:29:32 WIB,rini_arek_lmjg,"maaf mau tyk kok di jln raya bungkal sambikerep airnya tiba""mati ya tdk info kok tiba""mati",
DQIqAzuk46h,17945085525059383,2025-10-23 11:45:30 WIB,surabayabertaqwa,lossssss ae jarno,
DQIqAzuk46h,17930371791076636,2025-10-23 11:51:41 WIB,sukmaa.jaa,gangguan teruuussss,
DQIqAzuk46h,18101576482568448,2025-10-23 11:53:33 WIB,wii1i,pbi lagi gatel-gatel,
DQIqAzuk46h,18045815681690913,2025-10-23 11:55:18 WIB,eha57461,lahh besok mati lagiirejosari benowo sekarang sering mati y,
DQIqAzuk46h,18093041326862850,2025-10-23 11:58:08 WIB,eha57461,"knp juga debit air d rumahku sejak pemasangan box culvert jd puelan banget klitir""padahal depan rumah sdh selesai dan jg sdh d aspal tp keluare air e bikin jengkel",
DQIqAzuk46h,18061288298403247,2025-10-23 11:58:17 WIB,rrydwnt,ya allah minggu kmrn udah mati lo padahal jumat ini juga,
DQIqAzuk46h,18108315190514919,2025-10-23 12:01:38 WIB,no_vellia,mati maneh rajin sekalii mematikan air ini mbok ya sekai2 air di gratiskan 2 bulan ae gag usah suwi2,
DQIqAzuk46h,18032502233514090,2025-10-23 12:15:25 WIB,chella.o,tumaaaaaannn,
DQIqAzuk46h,18533592880040947,2025-10-23 12:45:37 WIB,nurriya70,sememi ojok  mati  min,
DQIqAzuk46h,18536838547038494,2025-10-23 13:06:05 WIB,aal_iyaah111,gpp ta min mosok setiap minggu onok pdam mati ngomonge 1hari engkok sampe 3dino lak gk metu jiaaan kebacuuut pbi iki onok ae salah banyue larang mati mati terus,
DQIqAzuk46h,18080430763829882,2025-10-23 13:36:18 WIB,for_siahaan,ini dampaknya sampai ke sememi ga min,
DQIqAzuk46h,18421992787106188,2025-10-23 16:28:45 WIB,pradiptarnd,sememi terdampak atau nggatolong infonya pls,
DQIqAzuk46h,18080656510844944,2025-10-23 16:33:34 WIB,diazraaa,palm sememi terdampak ga min? kok hobine mematikan air ae min min,
DQIqAzuk46h,18101080582724183,2025-10-23 18:07:17 WIB,agung_lintank,"daerah jl kauman baru gg 2 masak tiap hari sabtuminggu sering mati dan air juga keluarnya kecil sudah lapor di call center katanya ada petugas akan meriksa tapi tidak datang"" pak pada hari minggu pagi mohon untuk perhatiannya pak   trima kasih",
DQIqAzuk46h,17850994404571952,2025-10-23 18:44:24 WIB,candradwitiwi,minta tolong untuk respon pdam yg cepat warga tidak punya air 2 hari laporan 5 kali blm ada petugas pdam yang kerumah,
DQIqAzuk46h,17959082567859301,2025-10-23 20:57:49 WIB,mayaprmtsr,makasih min udah diinfo terlebih dahulu,
DQIqAzuk46h,18105042478625061,2025-10-23 23:16:39 WIB,natnu.tt,pbi mbendino minn lak iki,
DQIqAzuk46h,18104760721552699,2025-10-24 00:19:03 WIB,yynt_sec,sememi mati neh ?,
DQIqAzuk46h,18057357041633756,2025-10-24 03:00:17 WIB,ryulhannamaria,hobi matiin air kompensasi air gratis 1 bulan,
DQIqAzuk46h,18182077831349859,2025-10-24 05:07:55 WIB,nurianti_dwie,griya citra asri termasuk tdk mudah mudahan tdk terdampak,
DQIqAzuk46h,17880017337410868,2025-10-24 06:09:31 WIB,rudipriyanto1983,sekalian sajagak usah ada pdamdrpd pasang pdam makan angin,
DQIqAzuk46h,17922478806176525,2025-10-24 06:15:03 WIB,orenjiiiiiii__,seminggu sekali yoo,
DQIqAzuk46h,18097149673703452,2025-10-24 16:12:57 WIB,febridhaayu,masih belum selesai kah ini?,
DQIqAzuk46h,18089446903917494,2025-10-24 16:15:18 WIB,febridhaayu,info daerah mana yg jarang airnya mati? tak pindah sekalian cari kontrakan,
DQIqAzuk46h,18062648279528380,2025-10-24 18:44:53 WIB,febridhaayu,kapan nyalanya ini?,
DQIqAzuk46h,18045784253404575,2025-10-24 19:57:36 WIB,aburamadhan,sek wingi loh mati saiki mati maneh  nemen  nementak adus banyu peceren ae,
DQIqAzuk46h,18053329196311708,2025-10-23 09:46:39 WIB,dewagstin,hidupp pdam  hiduppppp,
DQIqAzuk46h,18027715229536855,2025-10-23 09:49:03 WIB,miftachul_retna,"air pdam jambangan mati min jambangan dan sekitarnya dikepung pengerjaan galian gorong"" sampai kapan air normal meresahkan pelanggan bayar juga mahal ini",
DQIqAzuk46h,18056491253256954,2025-10-23 09:50:03 WIB,alefauzann,mati terus,
DQIqAzuk46h,17945926539059272,2025-10-23 09:59:23 WIB,dahayubymega,"karah mati terus dr subuh
kapan myalaaa",
DQIqAzuk46h,18154014199410387,2025-10-23 10:10:19 WIB,erryseptiawan,horeeemati lagi airmyaancen joss tenan,
DQIqAzuk46h,18082074553955089,2025-10-23 10:18:29 WIB,iwanngono,sememi ga terdampak ya,
DQIqAzuk46h,18083215774950491,2025-10-23 10:21:55 WIB,chandihale,llo kendung kena lagi,
DQIqAzuk46h,18163643482378928,2025-10-23 10:22:27 WIB,chandihale,kerjo gk mesisan b2,
DQIqAzuk46h,18075138893178120,2025-10-23 10:28:56 WIB,rawnyy_,apakah kandangan terkena dampaknyaa minnn??,
DQIqAzuk46h,18093997669768597,2025-10-23 10:46:35 WIB,yolandaayurotania,ntar debit airnya balikin normal ya min  jangan dikecilin lagi,
DQIqAzuk46h,18101879659561657,2025-10-23 11:07:48 WIB,myrnabudi,opo maneh se pak,
DQIqAzuk46h,18531040096038725,2025-10-23 11:31:11 WIB,miftachul_retna,klo sudah tau ada pipa pdam y jangan dkeruk min klo bayare telat kena denda tp air sering mati,
DQIqAzuk46h,18094593022648112,2025-10-23 11:40:59 WIB,nurul_lailatul_chasanah,hobi banget matiin air ya min2 hari sekalibikin jadwalnya sekalian untuk sebulan,
DP5Xm_LEab6,18131380753464261,2025-10-17 11:29:08 WIB,dhtyabmntr,wih ngeri,
DP5Xm_LEab6,17991482150847788,2025-10-18 17:37:36 WIB,its_ngejreng,keren,
DP52tOrE9Bz,18087677362906424,2025-10-17 16:54:55 WIB,mhmdrizkyy12._,hbddd pak wowo,
DP52tOrE9Bz,17955204410882236,2025-10-17 17:30:57 WIB,adrian_0531,min tolong cek dm,
DP52tOrE9Bz,18066312293368191,2025-10-17 18:07:14 WIB,fajrianimaidi,mohon dibantu cek dm kak,
DP5OsWokxjf,18047080961657307,2025-10-17 11:23:19 WIB,r1c0_05,maaf maksud nya bagaimana? ini akhirnya pipa pdam yg pecah ya?,
DP5OsWokxjf,17906492286255700,2025-10-17 12:26:50 WIB,rienz_128,tapi ini apa?,
DP5OsWokxjf,18070359068214645,2025-10-17 12:38:34 WIB,kayla_afiqa,lah terus opo iku gak jelas,
DP5OsWokxjf,18078709234845318,2025-10-17 13:03:40 WIB,tatangkusmargono,kalau memang bukan pipa pdam kenapa di posting? biar pihak wewenang saja yg menganalisa dan memberi info,
DP5OsWokxjf,18057779882200182,2025-10-17 13:03:46 WIB,rini_prames,tapi logika lek pipa pertamina gak mungkin juga nng jero sungai lagian kan sungai kan pasti opo mengerikan terus  opo iyo iku,
DP5OsWokxjf,18062376551129462,2025-10-17 13:11:11 WIB,subahan_hadi,lapindo,
DP5OsWokxjf,17890869627224749,2025-10-17 13:47:09 WIB,falina_hijab,trus ini apaan yg nyembur??,
DP5OsWokxjf,18066337295363764,2025-10-17 13:57:01 WIB,achmadkiyono,sepertinya retakan kerak bumi yg mengakibatkan munculnya gas ke permukaan,
DP5OsWokxjf,18030126947718950,2025-10-17 14:23:08 WIB,iezmha_cemun,info pipa pgn bocor,
DP5OsWokxjf,17961192495003708,2025-10-17 14:38:37 WIB,dp_adp,"berdasarkan pencarian di google dengan kata kunci ""daerah bekas tambang minyak di surabaya zaman belanda"" gunung anyar termasuk salah satu daerah yang dimaksud adapun daerah kutisari pernah ada semburan pada 2019 httpswwwsuarasurabayanetkelanakota2019pengamat-semburan-di-kutisari-bekas-pengeboran-minyak kemungkinan hal serupa terjadi kali ini tetapi ini perlu penyelidikan lebih lanjut dari instansi terkait semoga investigasi bisa dilakukan segera",
DP5OsWokxjf,18105466465617891,2025-10-17 14:48:23 WIB,yulianitaika,katanya pgn bukan juga koq kak,
DP5OsWokxjf,17877187929422314,2025-10-17 15:02:06 WIB,senomardikanto,kenapa air pdam di wilayah surabaya utara akhir akhir ini airnya keruh dan bau ohon untuk ditindaklanjuti terima kasih,
DP5OsWokxjf,17983454774912531,2025-10-17 15:08:54 WIB,ardhe_satya,nah betul ini tolong sudah hampir seminggu ini air nya keruh,
DP5OsWokxjf,18064347650621481,2025-10-17 16:55:43 WIB,kayla_afiqa,semoga tidak ada yang membahayakan,
DP5OsWokxjf,18064144109103687,2025-10-17 17:00:17 WIB,raniahboutique_sewabaju,deket banget sama rumahku nih,
DP5OsWokxjf,18026970101741892,2025-10-17 17:28:45 WIB,chewy_586,keingat lapindo  surabaya akan kah menjadi,
DP5OsWokxjf,18066826565060951,2025-10-18 09:13:26 WIB,puthree_setiawan,sekarang apakah masih menyembur min?,
DP5OsWokxjf,18047998718668880,2025-10-27 15:16:31 WIB,hdpestoragestore,jikalau ada kebutuhan pipa hdpe atau aksesoris hdpe bisa langsung hubungi saya via whatsapp ya pak  081260410057,
DP6O35WE1xK,18061204286453843,2025-10-18 21:35:31 WIB,shasa.cong,jam brpa ya pak? krna smpe skrng ini msih blum nyala,
DP6O35WE1xK,17962191959995324,2025-10-18 21:56:42 WIB,lee_chamoomilee,keterlaluan sih min jangan bohong ih capek udah di bohongjn terus kok mimin jg gitu ya? airnya mana tooloooooooonnngggg,
DP6O35WE1xK,17935092960068008,2025-10-18 21:59:45 WIB,rizkiyanura,sudah tadi jam 9 terimakasih,
DP6O35WE1xK,18084715079492368,2025-10-18 22:01:04 WIB,lee_chamoomilee,halooooooo,
DP6O35WE1xK,17855674134545706,2025-10-18 22:01:06 WIB,lee_chamoomilee,masa orang suruh puasa nahan gk pake air astagfirullah  ini bayar loh  gak ikhlas ya bayar air mahal2 tapi kayak gini miiiinnnnnn,
DP6O35WE1xK,18060896552154719,2025-10-18 22:24:14 WIB,wilda_novi,pak  tolong di tindak lanjuti pdam area pbi mati sudah berhari2 sebulan sudah beberapa kali perbaikan dan banyak merugikan masyarakat air kebutuhan utama tp kok mati2 terus tidak semua warga punya tandon dan tidak semua warga punya sumur ini matinya berhari2 belum selesai juga tolong ditindaklanjuti,
DP6O35WE1xK,18529828558060600,2025-10-18 22:26:50 WIB,mayaprmtsr,berapa lama min? jam segini kesempatan ngisi tandon tapi gaada air yang ngalir,
DP6O35WE1xK,17969984033808393,2025-10-18 22:32:17 WIB,lila_linlin,sudah trima kasih,
DP6O35WE1xK,18532465153006187,2025-10-18 22:34:19 WIB,ha_llo01,iya terimakasih semoga besok tidak mati dan kecil lg airnya krn bak kamar mandi saya alias jeding ku banyue wes ngoret meh entek,
DP6O35WE1xK,18025584503559980,2025-10-18 22:35:36 WIB,mayaprmtsr,responnya kalau udah nyala nanti ups,
DP6O35WE1xK,18096002401761678,2025-10-18 22:40:07 WIB,diska_kristiani,halah ak telp 4 x jawaban sama terusss dilaporkan ke pihak terkait ini di kerjakan apa enggak sebenernya??? d telp 4 x jawaban template pak ery  tolong pak warga pbi air g keluar dari jam 9 malam khususnya yg g pake sanyo sama sekali g keluar pak setetes pun g keluar sebenernya sudah 1 bulanan tapi malam jam 7 - 5 subuh masih nyala hari ini kebacutttt dr kemaren malam sampe detik ini g keluar tolong pak ery,
DP6O35WE1xK,18082682375086749,2025-10-18 23:38:42 WIB,piupiusky,heh gurung metu banyumu iki ndek sememi tamansari mosok kekeringan fakk,
DP6O35WE1xK,18130346608477396,2025-10-18 23:40:59 WIB,aristo_rudin,ini kapan nyala airnya sattt,
DP6O35WE1xK,18089877040912356,2025-10-19 05:55:43 WIB,riadisugeng,warga yang tinggal di kedinding tengah baru xi juga mengalami hal yang tidak menyenangkan dulu air pdam selalu keluar kapan pun saat dibutuhkan kemudian tidak keluar saat siang hari saja akhir-akhir ini malah hanya keluar malam hari saja contoh pagi ini minggu 19 oktober 2025 saat awal mencuci pakaian air keluar normal di tengah kegiatan mencuci belum selesai tiba2 air tidak mengalir padahal air pdam di rumah disedot dengan pompa air tetangga dan saya sudah rutin melakukan pengaduan petugas datang ditangani namun setelah itu tak ada perubahan bayar bulanan rutin tapi pelayanan mengecewakan,
DP6O35WE1xK,18088490732501422,2025-10-19 06:05:44 WIB,refyrahma,info sememi sudah keluar belum ya soalnya skrg lg ngungsi,
DP6O35WE1xK,18065037599095787,2025-10-19 06:06:01 WIB,refyrahma,info sememi sdh keluar blm ya soalnya skrg lg ngungsi,
DP6O35WE1xK,18535071661040999,2025-10-19 06:06:32 WIB,refyrahma,sekarang sdh nyala belum ya? soalnya masih ngungsi,
DP6O35WE1xK,18535357255010166,2025-10-19 06:06:48 WIB,refyrahma,sememi sdh nyala blm skrg?,
DP6O35WE1xK,18024957263564499,2025-10-19 06:07:03 WIB,shasa.cong,udh kluar smlam,
DP6O35WE1xK,18087053696494370,2025-10-19 06:08:11 WIB,refyrahma,kak sememi sdh nyala blm?,
DP6O35WE1xK,18093960055838509,2025-10-19 06:09:11 WIB,refyrahma,info dong skrg sudah nyala apa belum ya,
DP6O35WE1xK,18321792469209511,2025-10-19 06:09:27 WIB,refyrahma,info dong skrg sdh nyala atau blm ya,
DP6O35WE1xK,18048269132662269,2025-10-19 06:09:45 WIB,refyrahma,info dong sememi sdh nyala blm skrg,
DP6O35WE1xK,18101820334651782,2025-10-19 06:22:36 WIB,sugab_ojunip_farm_magetan,sudah normal kak,
DP6O35WE1xK,18090253588683553,2025-10-19 06:40:19 WIB,refyrahma,info dong sememi sdh keluar blm ya,
DP6O35WE1xK,17928605685108123,2025-10-19 06:44:49 WIB,dikisvg,gaoleh masak ta iki cak,
DP6O35WE1xK,17989903430715333,2025-10-19 07:33:24 WIB,ismiedf,petugasnya gak punya solusi jawaban template biasanya menyalahkan sambungan pipa di rumah lah tersumbat lah padahal logikanya kalo tersumbat kan berarti airnya ga keluar samsek lha ini airnya keluar cuma malem tok  biasanya gak logis,
DP6O35WE1xK,18032749931719931,2025-10-19 07:34:31 WIB,ismiedf,up up ayo di eval pdam nya ini,
DP6O35WE1xK,17951044163905651,2025-10-19 08:23:45 WIB,salsa_olshop1927,udahh kk,
DP6O35WE1xK,18426848032107315,2025-10-19 08:44:03 WIB,paniipannnn_,sdh nyala mba,
DP6O35WE1xK,17960794388995877,2025-10-19 09:11:01 WIB,natnu.tt,min ini yakin min pbi masih mati airnya? keroken min,
DP6O35WE1xK,17884966725388075,2025-10-19 09:12:54 WIB,chella.o,tdi pagi keluar tapi debit air sangaaatt kecil sekarang sudah mati lagi toloooonglah min mosok debit air semakin kecil kasian warga yg ga pnya tandon air  sanyo usahakan debit air pdam di buka lbih besar lgi,
DP6O35WE1xK,18143005684427072,2025-10-19 09:13:32 WIB,chella.o,area pbi,
DP6O35WE1xK,18079524815092528,2025-10-19 10:58:14 WIB,d1_m_s.dms,min? lagi?  di tempat yang sama 2x dalam sebulan?,
DP6O35WE1xK,17897909658317753,2025-10-19 11:57:15 WIB,diska_kristiani,podo mati lagii,
DP6O35WE1xK,18204142522314006,2025-10-19 18:48:27 WIB,trisachrisma,sdh dr td malam cuma sampe siang td msh kecil keluarnya,
DP6O35WE1xK,18313769131173744,2025-10-18 19:35:17 WIB,ha_llo01,nyala sih tp kecil dan ditempat kran yg rendah tidak bisa mengalir jika di kran kamar mandi,
DP6O35WE1xK,18083476291947750,2025-10-18 19:45:47 WIB,natnu.tt,min area pbi masi belom nyala airnya seharian gimana ini min? kapan normalisasi airnya bagian pbi? janjinya 8 jam pengerjaan,
DP6O35WE1xK,18100564960658082,2025-10-18 19:53:41 WIB,jeksonpanjaitan91,terus jam brp nyala nya? baru brp bulan lalu perbaikan skrng perbaikan lagi iya kalau stok air kalau gak  ada gmn?,
DP6O35WE1xK,17961877184995544,2025-10-18 19:57:28 WIB,natnu.tt,free ga min apa bayar inii,
DP6O35WE1xK,18101134873652637,2025-10-18 20:14:11 WIB,rickychen_as,kerjo kerjo,
DP6O35WE1xK,18084795065480968,2025-10-18 20:15:18 WIB,vicharomadhonawati,ayo min kapan nyala airnya diwilayah sumberrejo pakal,
DP6O35WE1xK,18048385793364804,2025-10-18 20:20:43 WIB,citraykrn,kapan ini nyalanya min,
DP6O35WE1xK,17950087488020175,2025-10-18 20:30:01 WIB,wii1i,pbi belum keluar airnya min katanya pengerjaan 8 jam ini sudah 24 jam air tidak keluar,
DP6O35WE1xK,17857781859537412,2025-10-18 20:35:17 WIB,lee_chamoomilee,astagfirullah halooo min apa ada kabar airnya? airnya apakah sudah mengalir? estimasi ±8 jam tidak akurat ya?? gabisa berkata2 lagii,
DP6O35WE1xK,17891756754349490,2025-10-18 20:36:26 WIB,lee_chamoomilee,haloo min apakah sudah ada pergerakan airnya mengalir? kamar mandi sampe kering tandus kayak tanah yg gk pernah kena air hehehhe,
DP6O35WE1xK,18157895437389425,2025-10-18 20:54:55 WIB,thary1299,manukan tgl 18 okt jam 2054 mati lagigimana ini,
DP6O35WE1xK,18082911478989171,2025-10-18 20:55:07 WIB,diska_kristiani,telp pdam ya jawaban g jelasss sampe telp 3 x pancettt ae pake nanya apa d rumah ibu aja yg kendala air pdahal ya sak komplek d ig ya wes rame laporan pura2 gtw atau gmn nemeeeeen e seharian g nyala blasssss,
DP6O35WE1xK,18031948481739625,2025-10-18 20:57:01 WIB,diska_kristiani,isuk sampe bengi g nyala2 bulan ini nemeeeen air nyalane bengi tok jam 7 an - 5 pagi ehhh hari ini tambah nemen e kebangetan mulai isuk sampe jam segini g nyala blasss setetes pun gdaa kran drtd bukaaaa ak sampe g isa masak g mandi g korah2 g bersih2,
DP6O35WE1xK,18159892837353823,2025-10-18 21:01:30 WIB,izdiharuddinm,min area gbipbi iki sedinoan bleng ga nyala isuk sampe bengi kran ku gametu banyu blas sabtu sabtu maleh gaisok lapo lapo,
DP6O35WE1xK,18062117855568222,2025-10-18 21:03:12 WIB,wii1i,yow wes ngeneh iki kerjaan e bumd sama bumn jarang ada beres apalagi kalau wes monopoli sak karep e dewe kalau kerja,
DP6O35WE1xK,17885064999402670,2025-10-18 21:19:06 WIB,wii1i,gitu ngakunya tadi jam 10 pagi pengerjaan sudah selesai saya jam 1 lewat masih dikerjakan dan sampai sekarang belum ada normalisasi,
DP6O35WE1xK,18059434946567841,2025-10-18 21:20:11 WIB,oracabuloradenji,kon iku denda semangat giliran banyu mati lemot kendung grong onk sebulan dibenakno kok yo wes benakno maneh,
DP6O35WE1xK,17866792941398427,2025-10-18 21:22:59 WIB,abiddinsy,molor lagi min2 tolong lah malam iniharus nyala atau tagihannya gak tak bayar,
DP6O35WE1xK,18066491411344482,2025-10-18 15:32:24 WIB,wildanrobih,belum nyala ya,
DP6O35WE1xK,18046679147659719,2025-10-18 15:34:36 WIB,hesacru,pondok benowo indah kapan keluar air nya,
DP6O35WE1xK,17949885048020865,2025-10-18 16:20:23 WIB,refyrahma,halo min ini apa masih mati ya kok daerah sememi masih blm bisa,
DP6O35WE1xK,17944723953057642,2025-10-18 16:24:51 WIB,ellenia_nia,bangeteeeeennnn sek drumg nyalaa,
DP6O35WE1xK,18081162812098276,2025-10-18 16:25:51 WIB,tyaa.nanin,sampai sore ini belum nyala airnya,
DP6O35WE1xK,17891089599356321,2025-10-18 16:29:53 WIB,nine_wanda,air daerah benowo belum nyala gimana ini,
DP6O35WE1xK,18062579717610388,2025-10-18 16:32:15 WIB,yudyrukmana,tapi kok masih belum ngalir,
DP6O35WE1xK,17960209488006562,2025-10-18 16:33:26 WIB,irinearyani,terpantau sampe set 5 sore di pbi belum nyala min airnya,
DP6O35WE1xK,17896036806300518,2025-10-18 16:34:20 WIB,yudyrukmana,sampai sore ini masih blm ngalir pakal benowo,
DP6O35WE1xK,18360377662091236,2025-10-18 16:48:16 WIB,rizkyberry15,gak tau ados ae komen cak,
DP6O35WE1xK,18361828162084856,2025-10-18 16:53:06 WIB,34_abadi,selamat sore bapak ngadimin  yg terhormat sampe sore hari ini air di wilayah surabaya barat sekitaran sememi sampe pondok benowo indah masih belum mengalir,
DP6O35WE1xK,18332697331227287,2025-10-18 16:54:55 WIB,nurul_lailatul_chasanah,kapan mengalirnya katanya estimasi 8 jamini udah lebih lholain kali kalo kasih info jangan mepet waktunya,
DP6O35WE1xK,18091230886678165,2025-10-18 16:55:11 WIB,34_abadi,ini seharian tidak bisa melakukan aktivitas mck bapak mohon di follow up untuk pengerjaannya supaya tidak berlarut terlalu lama kasihan yg rumahnya tidak memakai tandon jikapun ada pasti juga habis kalo seharian,
DP6O35WE1xK,17897878590322144,2025-10-18 16:55:48 WIB,i.nafsi,kapan nyala ini ya ampun,
DP6O35WE1xK,17890832244224938,2025-10-18 16:57:35 WIB,_rindaputri,air nya belom nyala yaapa see minn,
DP6O35WE1xK,17983008326872456,2025-10-18 17:11:26 WIB,refyrahma,benarrrr,
DP6O35WE1xK,17910115047237882,2025-10-18 17:12:24 WIB,refyrahma,tolong lahh minn ini gimana sememi airnya ga nyala sama sekali udah kehabisan air,
DP6O35WE1xK,18101725618628982,2025-10-18 17:14:45 WIB,elizafirdausi,min ko mati lagi ya,
DP6O35WE1xK,17927710530127565,2025-10-18 17:15:27 WIB,ismiedf,jahat banget  katanya estimasi 8 jam katanya sudah selesai dafi td pagi kok sampe sekarang ga nyala ga diajarin ta kalo bohong itu dosa direksi ne gak pengen evaluasi ta cek kebacute,
DP6O35WE1xK,18306721303223073,2025-10-18 17:17:32 WIB,malll_muhammad,sememi sore ini mati lagi,
DP6O35WE1xK,17989218935894796,2025-10-18 17:20:08 WIB,retno_sulistiyoningsih,sore min skrg sabtu 18 okt 2025 jam 1718 permisi apakah pengerjaannya blm selesai? air msh langka sekali di lingkungan saya sememi baru minta tlg di maksimalkan agar lancar kembali seperti sblumnya makasih,
DP6O35WE1xK,18362604748088284,2025-10-18 17:33:51 WIB,me.mitha0205,tadi siang udah nyala tapi kecil bangett ehhh sekarang malah mati lagi  maksudnya gimana sih min,
DP6O35WE1xK,18056002532532597,2025-10-18 17:37:54 WIB,elwiedha,he min klakahrejo kok mati maneh ? niat benakno ta gak jane ?,
DP6O35WE1xK,17875635129428657,2025-10-18 17:40:34 WIB,rinaldibenowo,8 jam tp sampai sekarang juga masih trouble hehehehe,
DP6O35WE1xK,17846878884586699,2025-10-18 17:43:22 WIB,chanisna,apa masih perbaikan ya karena sama sekali dirumah airny g keluar,
DP6O35WE1xK,18019895210781179,2025-10-18 17:46:35 WIB,paniipannnn_,sampe sekarang sememi masih mati tolongg dongg,
DP6O35WE1xK,18095960395704998,2025-10-18 17:47:05 WIB,agung_lintank,ini kenapa masak setiap sabtuminggu pdam selalu mati daerah kauman baru pak mohon untuk segera ditindak lanjuti meteran tetap jalan tapi air mati trima kasih,
DP6O35WE1xK,18024083456758223,2025-10-18 17:48:04 WIB,agung_lintank,sama pak daerah kauman baru juga gitu hampir setiap minggu begini trus,
DP6O35WE1xK,18287959090281257,2025-10-18 17:53:26 WIB,cynthia_larasati15,mati lagi airnya sememi baru,
DP6O35WE1xK,18140638405431392,2025-10-18 17:54:15 WIB,salsa_olshop1927,mati lagi ya air di sememii,
DP6O35WE1xK,18083686868510740,2025-10-18 17:58:27 WIB,indie_riawan,gimana min air belum keluar sama sekali sampe jam sekarang detik ini payah pdam  warga susah,
DP6O35WE1xK,18021659186788401,2025-10-18 18:01:40 WIB,mandaaa.rn,betul kak mosok kudu mantau teross rekrek ate masak mantau ate ados yo mantau ngunu a,
DP6O35WE1xK,18076118249469566,2025-10-18 18:03:25 WIB,ha_llo01,kok matinya malah hari ini ya sabtu-18-10-25 ? area pondok benowo indah kampung buran,
DP6O35WE1xK,18067660928340665,2025-10-18 18:06:20 WIB,jeksonpanjaitan91,ganguan terus ae jancok,
DP6O35WE1xK,18153528769404096,2025-10-18 18:06:38 WIB,jeksonpanjaitan91,ini kok air kok belom jalan,
DP6O35WE1xK,18056943944539453,2025-10-18 18:09:27 WIB,sektaboss,aliran darimana? sampai sekarang masih blm nyala woy,
DP6O35WE1xK,18081287846054881,2025-10-18 18:21:49 WIB,eviaprilias,min air sememi mati maneh loh tak pikir siang keluar e kecil nti sore bakalan normal lah kok malah mati maneh min  wes umbahan ku mumpuk min  nek mati e sampek besok yo kebangeten min,
DP6O35WE1xK,18550675864039281,2025-10-18 18:22:01 WIB,erryseptiawan,minawakmu ngomong perbaikan sdh selesai nyatane banyu nang nggonku durung metu bablas sak tetes padahal kran tak bukak mulai isuk aku budhal kerjo sampek saiki aku muleh kerjo bak ku ijek kosong oblong2,
DP6O35WE1xK,18153087826405521,2025-10-18 18:30:54 WIB,putrilisti_16,min banyue sek durung nyala taaku sampek ngungsi nak omah e wongtuoku maneh,
DP6O35WE1xK,18072931006954507,2025-10-18 18:44:28 WIB,jack_noises,minkoen nek butuh kerja bakti warga gawe mbenakno pipo ngomongo kurang akeh ta pegawaimu kok banyu sampek saiki durung mili???,
DP6O35WE1xK,18101522434711384,2025-10-18 18:50:49 WIB,chella.o,daaaaaaannnn kenyataan d lapangan air belum metuuuu stok banyu wes menipissssssss miiinnn ngunui garai tagihan malah entek wakeehh taalaaaahh,
DP6O35WE1xK,17974426250947266,2025-10-18 19:00:51 WIB,erryseptiawan,sdh aku kirim di dm min,
DP6O35WE1xK,17859678114530623,2025-10-18 19:07:30 WIB,34_abadi,oalah aku baru tau kalo sampe kebarat pak tak kira mungkin mentok benowo,
DP6O35WE1xK,18062054927535417,2025-10-18 19:09:23 WIB,abiddinsy,wah bohong si admin padahal dilapangan masih proses,
DP6O35WE1xK,17947195533063458,2025-10-18 19:09:35 WIB,34_abadi,halo haloo cak neng pak bu infonya yaopo iki jare tgl 17tok - 8jam iki wes tgl 18 wes jam yahene kok gak onok banyu nobar kecut kabeh iki bos,
DP6O35WE1xK,18100129621644382,2025-10-18 19:12:35 WIB,34_abadi,min membuang angin iki ngentut ngono ta? dari pagi dorong adus min ngadimin korahan dan kumbahan numpuk awak lebus nobar pliket kabeh,
DP6O35WE1xK,18115761232476985,2025-10-18 09:37:05 WIB,rioade14,adus banyu logo ae komen ae,
DP6O35WE1xK,18298211047284078,2025-10-18 09:41:15 WIB,ayoerahayu111,sememi  skg kok langganan sih min belum sebulan lapor skg mati lg  didaerah saya sememi,
DP6O35WE1xK,18117044941474212,2025-10-18 09:42:14 WIB,hendrikvivi,kapan nyala airnya pak sampek sekarang kok belum keluar ya,
DP6O35WE1xK,18049398128651726,2025-10-18 09:42:38 WIB,trisachrisma,kok tempat saya belum nyala ya pak katanya perbaikan sdh selesai?,
DP6O35WE1xK,18096599587814485,2025-10-18 09:45:28 WIB,trisachrisma,saya daerah sememi,
DP6O35WE1xK,18368720515154143,2025-10-18 09:49:19 WIB,inspirasiku_racunshopee,sidorejo pakal airnya belum nyala nihhh min gimana ?? sudah wa jg gk ada tanggapan,
DP6O35WE1xK,18147178654425214,2025-10-18 09:58:13 WIB,indie_riawan,wah parah sebelum perbaikan air saja uda kecil sekali dan susah keluarnya di rumah warga,
DP6O35WE1xK,18108340861583322,2025-10-18 09:58:49 WIB,indie_riawan,air mulai jam 4 subuh sampe sekarang gak ada keluar sama sekali payah,
DP6O35WE1xK,18203794714314761,2025-10-18 09:59:30 WIB,indie_riawan,parah pdam skrg  air hanya jam tertentu saja keluar nya  itu pun kecil debit air nya,
DP6O35WE1xK,18096744649688481,2025-10-18 10:03:17 WIB,chizlava,msh blm nyala loh min,
DP6O35WE1xK,17884119642390693,2025-10-18 10:07:36 WIB,lalalililululalo,pagi ini air belum mengalir,
